user_id,country,affiliation,a_rate,h_rate
Rn86222,JP,東京大学教養学部,5,0
Rn_222,JP,,33,74
Rn_side,JP,,314,0
RndMajor,XX,Student,371,0
RngRn,JP,,2,0
Rnh_dD84,IR,,1308,0
Rnixcy,JP,,164,0
Rnmd,CN,,2,0
Ro60t,IN,,20,0
Ro7a,JP,,73,0
RoARene317,ID,,9,0
RoLLlling,CN,,60,0
RoV,UA,,930,0
Ro_04,IN,,4,0
RoaaTolba,EG,,0,0
RoadKing,JP,,90,0
RoadLynton27,JP,,348,0
RoadToVseross,RU,,438,0
Road_To_Red,VN,,23,0
Roal,CN,,1750,0
Roar,JP,成蹊大学,22,0
Roar2707,IN,,274,0
Roar47,IN,,1017,0
Roaring30s,IN,,11,0
Roaring_Radcliff,CN,,0,0
Roastbeef,JP,,78,0
Roasted,JP,,2,0
RoastedChicken,IN,FireKaiser,2,0
Roastedtoast,JP,Tohoku University ,1634,832
Roasters05,IN,xyz,0,0
RoastingClub,IN,NITW,79,0
Roath,KH,(qo4ssCPovLWmAUN2jrz7Lv)KIT,47,0
RobOWizarD,IN,IIT Kharagpur,90,0
Robak5055,PL,Jagiellonian University,1045,0
Robal,PL,,849,0
Robb,JP,,2,0
Robbin,IN,,16,0
Robbin0213,CN,,6,0
Robbinb1993,NL,,1162,0
RobeZH,CN,University of Chicago,2221,0
Robert123456,CN,,155,0
RobertChu111,CN,,12,0
RobertDinca,RO,,51,0
RobertGH,CA,,12,0
RobertLangdon,BD,,81,0
RobertLiu,TW,,33,0
Robert_Brown,IN,,88,0
Robert_JYH,CN,,1250,0
Roberto,JP,,1,0
Roberto713,BR,,0,0
RobertoBenavides,PE,,11,0
RobertoFernandez,BO,,2,0
RobertoFirmino,CN,,231,0
Robin008,BD,,57,0
Robin2002,BD,By messenger link,2,0
Robin39,BD,,5,0
Robin57,IN,IIT BHU,921,0
RobinChanDaisuki,TH,Chulalongkorn University,28,0
RobinHood3082,BD,Chittagong University of Engineering and Technology,1420,0
RobinLiu88,CN,,114,0
RobinPH,PH,,1092,0
RobinQin12,CN,student,26,0
RobinSoap2000,ZA,,0,0
Robin_22,IN,,2,0
Robin_Hood,KI,,0,0
Robin_Jadoul,BE,,619,0
Robin_Jakhal,EE,,41,0
Robin_senpai,IN,,0,0
Robinlee19,CN,Nanjing Xuanwu Foreign Language School,589,93
Robinroot,JP,柏の葉高校,53,0
Robitai,JP,,178,0
RoboKota,JP,,50,0
Robocatt,RU,,725,0
Robot24,AZ,,2,0
RobotWizard420,EG,,20,0
Robot_Inventor,JP,,3,0
Robotawi,JP,,8,0
Robotxy,NG,,1,0
RobsonChen,CN,,305,0
Robuka,JP,,199,0
Robur_131,BD,BUET,26,0
Rocco,JP,,0,0
Rochere_,CN,,6,0
Rock111,CN,,816,0
Rock2000,MV,"National Institute of Technology, Kurukshetra",18,0
RockHopper,JP,,213,0
RockHorn,JP,福井工業大学,5,0
RockSnow,PT,,3,253
RockStar_14,IN,,927,0
RockSugar2,JP,,8,0
Rock_Bottom,BD,,2,0
Rock_King,IN,,20,0
Rock_Lee,IN,,0,0
Rock_Rock,JP,,548,0
Rock_asd,IN,,32,0
Rockarya,IN,IIIT HYDERABAD,6,0
Rockarya_IIITH,IN,IIIT HYDERABAD,373,0
Rockdu,CN,,903,0
Rocker21,IN,,76,0
Rocker366,IN,,12,0
RocketMirror,JP,,581,0
Rocket_Raccoon,CN,,967,0
Rocket_Zhu,CN,,10,0
Rocketooooo,JP,,2,0
Rockett,BR,UFPA,49,0
RockeyAurora,CN,,2,0
Rockeyleo,CN,,16,0
Rockicker,JP,,2,0
RockinWool,JP,静岡大学,50,0
Rocklee,IN,,48,0
Rockphy,TW,,124,0
RocksonLee,CN,,746,0
Rocky08,IN,,166,0
Rocky6,JP,amkn,75,0
Rocky888,CN,,1173,0
RockyB,KZ,,1496,0
RockyHoo,CN,,132,0
RockyLi,CN,,318,0
Rocky_dp,GR,,695,11
Rodagui,MX,,44,0
Rodan,IN,,2,0
Rodger2041,IN,,32,0
Rodinaahmed,EG,,0,0
Rodion_Kameneiev,UA,,0,0
Rodiosa,IN,,75,0
Rodley,JP,,3,0
RodoXD0606,BO,,0,0
Rodolphe,JP,Nomura Securities,2,0
Rodolphe_H,FR,,34,0
Rodp63,PE,,995,0
RodriSanchVeliz,PE,,41,0
Rodrigo_C,PE,,87,0
Roe,JP,,219,0
RoeJogan,US,,0,0
Roell,JP,,22,0
Roet,IN,IIT(ISM) Dhanbad,1008,0
Roeun,KH,(4qvhu2G7pSj3J66oVtzg2D),140,0
Rof3leo,RU,,796,0
Rofida_1,EG,,0,0
Rofidaa,EG,,0,0
Rofiqul_cse_cu,BD,,98,0
Rofyda_Elghadban,EG,,40,0
Roger0510,CN,18005208877,33,0
Roger1021,MY,,54,0
RogerDTZ,CN,,400,0
Roger_39,CN,,1708,0
Roger_C,CN,,0,0
Roger_Spencer,CN,,2,0
Roger_aman,IN,college,277,0
RogerioMedeiros,BR,UFES,81,0
Rogerup,BR,,14,667
Rogger,JP,,7,0
Rogi,JP,Yokohama National University,1863,0
Rogue33,BD,BUET,1613,0
Rogue54pp,JP,,16,0
RogueEngineer,JP,,119,0
RohamIzadidoost,IR,,1640,0
Rohan,BD,,2,0
Rohan145,IN,"AMRITA VISHWA VIDYAPEETHAM,AMRITAPURI",11,0
Rohan1973,IN,,67,0
Rohan2801,IN,,688,0
Rohan527,BD,,1,0
Rohan7351,IN,G.b pant engeneering college,0,0
Rohan98,IN,,2,0
RohanAg_09,IN,,18,0
RohanCodeit,IN,,0,0
RohanKhanna,IN,,26,0
RohanTirkey,IN,,523,0
RohanYadav,IN,,7,0
Rohan_,IN,,0,0
Rohan_17,IN,,0,0
Rohan_217,IN,IIT BHU,1054,0
Rohan_5,IN,,42,0
Rohan_88,IN,,0,0
Rohan_Ray,IN,,622,0
Rohan_kumar,IN,B tech,554,0
Rohan_lahane,IN,,6,0
Rohan_mittal,IN,,48,0
Rohan_prakash,IN,,3,0
Rohana30,BD,,0,0
Rohana60,BD,,0,0
Rohanbiswas,BD,Rajshahi University of Engineering  & Technology,20,0
Rohima,JP,,289,0
Rohinth_R,IN,,805,0
Rohit007,IN,,0,0
Rohit1111,IN,,32,0
Rohit118,IN,,10,0
Rohit123,IN,,2,0
Rohit1810,IN,,0,0
Rohit2002,IN,,2,0
Rohit2706,IN,BITS Pilani,378,0
Rohit645,IN,,187,0
Rohit83,IN,,8,0
Rohit99Kumar,IN,,9,0
RohitBaisane,IN,,16,0
RohitBele,IN,,0,0
RohitDeshpande,IN,IIT Kharagpur 3rd year(Mathematics and Computing),109,0
RohitRPW,IN,,13,0
RohitSSingh,IN,,288,0
Rohit_1221,IN,,856,0
Rohit_143,IN,,55,0
Rohit_14344,IN,,64,0
Rohit_3199,IN,,45,0
Rohit_Beniwal,IN,,2,0
Rohit_Kewat,IN,,166,0
Rohit_Pant,IN,,31,0
Rohit_Saini15,IN,,633,0
Rohit__,IN,MNNIT,76,0
Rohit_k,IN,,25,0
Rohit_strt,IN,,248,0
Rohitcse07,IN,,2,0
Rohith13,IN,,17,0
Rohith16,IN,,0,0
Rohith4,IN,,0,0
RohithGattu,IN,,183,0
RohithL,IN,Andhra Pradesh,2,0
RohithSurya,IN,,2,0
Rohith_8507,IN,,329,0
Rohitjha03071,IN,,0,0
Rohitmakkar,IN,,0,0
Rohitnakkina,IN,,2,0
Rohitpandey,IN,male,68,0
Rohitpratap311,IN,,941,0
Rohitrjn,IN,,14,0
Rohitrjn629,IN,,18,0
Rohitsaxena125,IN,,0,0
Rohitsoni,IN,,0,0
Rohitupadhyay,IN,,0,0
Roid,JP,University of Tsukuba,339,0
Roin,JP,,260,0
Roin_sec,JP,,26,0
Roiter,EG,,4,0
Rojann,IR,,16,0
Rojer,EG,,1059,0
Roka,JP,,540,0
Rokaz33,LT,,17,0
Rokon,BD,,718,0
Rokonuzzaman,BD,,14,0
Roku3,JP,,596,0
RokuNy,JP,,464,0
Roku_mystic,IN,,7,0
Rokujune,JP,,17,0
Rokumeikan,JP,,1282,113
Rokuro3939,JP,,784,0
Rokuso,JP,,287,0
Rokuzoumurata,JP,東京大学,2,0
Roland650,CN,,170,0
RolandRamadan,ID,Bina Nusantara University,1,0
Rolig,CN,,0,0
RollFatCat,TW,,0,0
RollJay,CN,,526,0
Roll_Num_56,BD,,2007,0
Rollei35S,JP,University of Tokyo,11,0
RollingCode,CN,1838086756@qq.com,24,0
RollingTekka,JP,,510,0
Rolling_Code,CN,,1789,0
Rolling_star,CN,,256,0
RomAlex2001,RU,AESC MSU,3,0
Rom_Bog,BY,,917,0
Roma18,UA,,0,0
Roma22,EG,,0,0
RomaKumari,IN,,6,0
RomaWhite,UA,,2798,0
Roman0102,BD,,2,0
Roman70,MD,,0,0
Roman7701,IN,,35,0
RomanSheikh,BD,,2,0
Roman_123,IN,,44,0
Roman_Emper0r,BD,University of Rajshahi,422,0
Romance1z,CN,,39,0
RomanceChika,JP,free,19,0
Romanchikku,RU,,31,0
Romanesco,JP,,22,0
Romann,JP,,920,1414
Romansp12,JP,,102,0
Romantic,CN,,209,0
Romario8,MA,,65,0
Romasa,JP,TJH,412,0
Romel,BD,,15,0
Romel2k,BD,,10,0
RomeoEighty,JP,,45,0
RominaKun16,SA,,39,0
Romit,IN,,2,0
Romit7,IN,,38,0
Romka,BY,,0,0
RomuloCF,BR,,16,0
Romy,JP,,6,0
Romy67,ID,,1520,0
Ron1,IN,,93,0
RonChen,TW,,15,0
RonWonWon,IN,JIIT,1218,0
Ronaldhino_Gauco,PE,,19,0
Ronaldo,JP,,0,0
Ronaldo_code,IN,,3,0
Ronbogo,CN,,219,0
Rondai,JP,Tokyo Tech,257,0
Rondo09,JP,京都大学,551,0
Ronduck,IN,,2,0
RoneLoreto,JP,,41,0
Ronee,BD,1,680,0
Ronell,JP,,1,0
Ronexy,JP,,18,0
RoniS,LB,,47,0
Ronic,EG,,963,0
RoninLeo,CN,,4,0
Ronini,CA,,0,0
Ronit1111,IN,,491,0
Ronit25,IN,,2,0
Ronit729,IN,,696,0
Ronly,JP,University of Erlangen-Nuremberg,1203,0
Ronnie007,BG,University of Oxford,2323,0
Ronnie2022,CN,,385,0
Ronojoy_1903133,BD,,56,0
Rontan,JP,,126,0
Rooch,IN,,75,0
Rooike,CN,,0,0
Rook1e,CN,,2,0
RookFatAf,PK,,0,0
Rook_Lift,IN,MNNIT Allahabad,1312,26
RookieBird,CN,,2,0
Rookie_coder,IN,"International Institute of Information Technology, Naya Raipur.",22,0
Rookiestar,IN,Indian Institute of Technology Tirupati,0,0
Rooks_Nest,JP,,27,0
Rooney,JP,,138,0
Roopin619,IN,,48,0
Roos,JP,,0,0
Root07,BD,,31,0
Root1205,JP,日本のどっか,7,0
Root2Over12,US,,74,0
Root6,CN,,0,0
RootCui,CN,,262,0
RootOverMinus1,BD,,70,0
Rooy,JP,,163,0
Ropitaru,JP,,32,0
Ropping,JP,,558,0
Roriri,JP,,74,0
Roriyuki,JP,山形大学工学部システム創成工学科,26,9
Roro3828,JP,,901,0
Roronoa_Zoro,IN,,0,0
Rorschach,CN,,298,0
Rosalie,CN,,42,0
Rosangel,PE,,139,0
Rosario_,JP,,75,0
Rose69,JP,,103,0
RoseAZ,AU,,743,0
RoseJunior,CN,Shishi Shiguang Middle School,2046,0
RoseOfSadness,SK,,5,0
Rose_max,CN,,2203,0
Rosekey,CN,,687,0
Roselucky,CN,15350687798,25,0
Rosemary0,CN,,0,0
Rosemoe,CN,Wuhan University of Technology,1016,0
Rosen,CN,,514,0
Rosenkreuz,JP,,470,0
Rosh_007,IN,,5,0
Roshack,IN,,113,0
Roshan96332,IN,,112,0
RoshanVenkat,IN,,72,0
Roshan_18,IN,,398,0
Roshani9731,IN,Ahmedabad University,49,0
Roshi_in_Asia,JP,,21,0
Roshinnn,CN,四川大学(Si Chuan University),1453,0
Roshiori,JP,Shizuoka University,90,0
Roshni_,BD,jkkkl,507,0
Roshni_3,BD,Bsj,66,0
Rosie,CN,,2,0
Rosita,IN,,152,0
Rosmarinus,CN,,49,0
Rosolic_Acid,BD,,0,0
RossStark,IN,,1,0
Rossignol,JP,Keio University,1187,0
Rost,US,,7,0
Rostux,IN,,1004,0
Rosy_Head,JP,,166,0
Rosy_Panic,CN,,196,0
Rotablue,JP,,46,0
Rotari_Andrian,MD,,383,0
Rotdock13,JP,KNCT,8,0
RothaV,KH,(upnStiUUmtUimKtHA859Xg),11,0
Rothchild,JP,,88,0
Rothen,CN,,446,0
Rotomu,JP,,15,0
Roton,JP,,48,0
Rotoru,JP,283 Production ,319,0
Rotten,JP,Osaka University,462,0
RottenKiwi,TH,,3,0
Rottenegg,BD,BRAC UNIVERSITY ,7,0
Rotting,CN,,0,14
Roughcut,JP,,488,0
Roujk,JP,,1,0
Rounak262001,IN,,5,0
Rounakraj401,IN,,386,0
RoundCat,JP,,503,0
Round_Dice,CH,ETH Zürich,860,169
Round_Tree,CN,,114,0
Roundabout,RU,,19,0
Roundgod,CN,Nanjing University,2786,0
Roupika,JP,Kyoto University,854,0
Roux,JP,,5,0
RouxQ,CN,,463,0
Rova,IN,IIT(ISM) Dhanbad,593,0
Rover6,JP,,24,0
Rowdy_coder,IN,,0,0
RowletQwQ,CN,BUPT,652,0
Rowman,RU,,190,0
Rowshanara_Sadia,BD,,129,0
Rox,RU,,938,0
RoxanaC,RO,student,2,0
Roxenn,ID,,7,0
Roxy040,IN,,36,0
Roxy_Sarkar,BD,,120,0
Roy,BD,Sylhet International University,550,0
Roy09,IN,vsvsvr,35,0
Roy1,IN,,0,0
Roy1119,CN,,0,0
Roy28,IN,KITCOEK,0,0
RoyDTM123,JP,,117,0
RoyMustung,CN,SDU,352,0
RoyWu,CN,Junior High School of Fuzhou Foreign Language School,675,0
Roy_R,JP,Keio University,1317,1419
Royaka,CN,,1231,0
RoyalBunny,JP,University of Birmingham,2,0
RoyalKing,IN,,5,0
RoyalM,BD,,746,0
RoyalMirMak,RU,,859,0
RoyalRumble,IN,,1124,0
Royal_L,CN,,2114,0
Royaledge,IN,,0,0
Royhero,BD,,346,0
Roymaat12,JP,,121,0
Roze000,JP,,0,0
RozeFlower,JP,,0,0
Rozelin,JP,Tokyo Institute of Technology,820,0
Rp1,IN,,156,0
Rp_Zes,CN,The High School Affiliated to Anhui Normal University,1657,0
Rpanchal,IN,,1116,0
RpdStrike,RO,,1839,0
Rpsushil,IN,,823,0
Rr1901,IN,,612,0
RrMde076,JP,,480,0
RrU,CN,,1911,0
Rrdesh07,IN,,35,0
Rrharil,CN,广东广州,0,0
RriceT,JP,Kochi University,16,0
RrrRrRRrRRrrRRrr,JP,所属しているとは、組織に入っているということです。,151,0
Rrrrya,CN,,1012,0
RsRiad,BD,,2,0
Rs__07,IN,,0,0
Rshahriar,BD,,6,0
Rshs,CN,,581,0
RskP,JP,東京大学,90,0
Rssll_Krkgrd,JP,Kyoto University,2020,1311
Rssz,JP,,256,0
RsuZc,CN,,121,0
Rsym,JP,chocolate,2,0
Rtk_jangid,IN,,13,0
Rtk_rmn,IN,,277,0
Rtn_e,IR,,390,0
Rtosshy,JP,,12,0
RuAmey27,IN,,2,0
RuDreShwAr_20,IN,,108,0
RuNTime_TeRroR,IN,,22,0
RuRu7,TW,,622,0
RuTo3452,JP,,974,0
RuaOx,CN,13561421688,10,0
Rua_mec,JP,The University of Tokyo,961,0
Ruan,CN,,50,0
RuanASRamos,BR,UFPI,7,0
Ruanji,CN,19118951831,52,0
Ruba,LB,,23,0
RubaKhaled,SD,University of Khartoum ,67,0
Rubaalsawaf,SY,,5,0
Rubal_13,IN,,1,0
Rubalien,IN,,543,0
Ruban27,IN,,29,0
Rubana,IN,,0,0
RubayedMunna,BD,Jahangirnagar University,304,0
Rubel_09,BD,,0,0
RubenAshughyan,AM,,847,0
RubenGuzman,PE,,62,0
RubenR,ES,,19,0
Rubenmp,ES,,251,0
Ruberep,DO,,0,0
Rubesty,JP,,464,0
RubeusH,IN,,283,0
Rubiath,BD,,302,0
Rubick233,CN,,4,0
Rubikun,JP,blessing software,2806,0
Rubikyu,JP,Keio University,26,0
Rubiscon,JP,京都大学,149,0
RubyFruit,KR,Professional,823,0
RubyRose,CN,,1395,0
Rubyonly,CN,,1650,0
Ruccccc,TW,,180,0
Rucchi8,JP,,510,0
Ruchi,IN,,13,0
Ruchia,JP,,104,179
Ruchitesh22,IN,,1,0
Ruchitha,IN,,12,0
Ruckt,JP,,412,0
Rucmdyme,IN,,106,0
Rudaba,BD,,1,0
Rudcodera8,IN,Amrita Vishwa Vidyapeetham ,2,0
RudeViper,IN,IIT BHU,224,0
RudeX,IN,Coder,5,0
Rudheer,IN,,8,0
Rudland,JP,,222,0
Rudolf_346,JP,,49,0
RudraCJ,IN,Kolkata ,0,0
Rudra_16,IN,LTCOE,11,0
Rudra_777,BD,,7,0
Rudra_Das,BD,KUET,1087,0
Rudra_Prasad_Das,IN,Indian Institute of Technology Dhanbad,315,0
Rudra_Sanyal,IN,,0,0
Rudra_king,IN,,38,0
Rudransh,IN,,29,0
Rudri,IN,,2,0
Rudrik,IN,,0,0
Rudy1000000007,MD,Cabinetul de matesha,2133,0
Rudy541,CN,183242689633,35,0
Rudy69_fan,MD,,1238,0
RudyG22,CN,,0,0
Rudyr,DO,,13,0
Ruenna,JP,,9,0
Rufatmusayev,AZ,,16,0
Ruffini,JP,立命館大学大学院,129,0
Ruhan,BD,,2,0
Ruhan_007,BD,,121,0
Ruhani_Akter,BD,,28,0
Ruhiel,JP,,28,0
RuiOkazaki,JP,,0,0
RuiRabbit,TW,,24,0
RuiX,CN,,32,0
RuiYi,CN,,428,0
Ruimith,JP,,2,0
RuinHadan,IN,,2,0
RuiqiYuan,CN,,75,0
Ruiqun2009,CN,,76,0
Ruiy,BD,,0,0
Rujul,IN,,194,0
Rujuu,JP,,84,0
Rukahi,JP,,7,0
Rukaiya_37,BD,,51,0
Rukhsana148,BD,,0,0
Ruki,JP,Tokyo Institute of Technology,1268,0
Rukiren,TW,,13,0
Ruks,JP,,5,0
RukuMero,JP,TDU,101,0
Rule,JP,,3,0
Rule1,IN,,145,0
Ruler,JP,,103,0
Ruloch,JP,University of Tokyo,1398,0
Rum2824,JP,,79,0
Ruma3476,JP,,73,0
RumaishaBashar,BD,,4,0
Ruman007,BD,,41,0
Ruman_Hossain,BD,"Begum Rokeya University, Rangpur",94,0
Rumba,JP,PwC,41,0
Rumble,PL,,1098,0
Rumel,BD,,91,0
Rumia_math,JP,,821,115
Run1,CN,,5,0
Run2026,CA,,240,0
RunEagler,JP,フリーランス,721,0
RunGood,CA,,1124,987
RunTimeException,IS,N.A.,0,0
Run_,JP,,42,0
Runa117,JP,,234,0
RunaChama,JP,,106,0
RunbaKun,JP,,26,0
Runchan,CN,,478,0
RundRasheed,JO,,8,0
Rundi,ES,23sadvfy,28,0
Rune_Slayer,CN,University of Cambridge,2,0
Runislove,CN,,458,0
RunningOutRate,JP,Kyoto University,972,0
RunningSun,CN,,994,0
RunningTime,CN,,1217,0
RunnyGao,CN,,0,0
Runpool,JP,まじめにまじめに,508,10
RuntimeErr,CN,,120,0
RuntimeTerr0r,IN,,1722,0
Runtime_Error001,IN,Indian Institute of Technology Madras,65,0
Runtime_error,BD,,57,0
Runyoucleverdr,CN,,6,0
Ruo,JP,,247,0
Ruodao,JP,,266,0
Ruoxi,JP,The University of Tokyo,190,0
Rupa03,BD,,8,0
Rupa_421,IN,,166,0
Rupai,BD,,0,0
Rupal,IN,,10,0
Rupam072,IN,"Government College of Engineering and Textile Technology, Berhampore",8,0
Rupesh,IN,,0,0
RupeshKumar_121,IN,,711,0
Rupeshrk3,IN,,0,0
Rupnarayan,IN,,38,0
Ruri,JP,,16,0
RuriX,CN,,1418,0
Ruriko_chan,VN,,151,0
Rurril,KR,,531,0
Ruruaniki,JP,,7,0
Rury,JP,,7,0
RusCucumber,JP,Waseda university ,207,0
RusK_RusK,JP,,11,0
Ruse,CN,,0,0
Rush_iam,RU,,139,0
Rushabh0407,IN,,3,10
Rushan,LK,,13,0
Rushendra910,IN,"Indian Institute of Information Technology, SriCity",1,0
Rushi11111,IN,,1306,0
Rushi13,IN,,14,0
Rushi1729,IN,,292,0
Rushi5032,IN,,41,0
Rushikesh29,IN,JNTUK,8,0
Rushikesh_Jadhav,IN,,0,0
Rushour,IN,,33,0
Rushu,IN,IIT(ISM)DHANBAD,685,0
Rusk,JP,,540,0
Rusk_space,JP,,684,0
Ruslan,RU,,1622,0
Russel1910055,BD,Rajshahi University of  Engineering & Technology,55,0
Russell424,MY,,9,0
RussianBluee,JP,,209,0
Rustam1111_1,TJ,,2,0
Rustenberg,JP,,538,0
RusterCannon,JP,,624,0
Rustiebeats,KR,,184,0
RustleOfLeaves,CN,yc_彭越寒,847,0
Rusty,JP,Tokyo Institute of Technology,877,228
RustyInCP,JP,,781,0
RustyTahmaz,AZ,,15,0
Rusty_Brain,CN,Chengdu foreign languages school,518,0
Rusu,RO,Faculty of Computer Science Iasi,1445,0
Rutambhara,IN,Rashtriya Raksha University,2,0
Rutar,JP,,189,0
Rute,JP,,998,127
RutePLUS,JP,,307,0
Ruthenium123,CN,,0,0
RuthlessPractice,IN,SVNIT,1375,0
Ruthwik521,IN,,23,0
Rutoran,JP,なし,12,0
Ruturaj007,IN,,22,0
Ruturaj_C,IN,,14,0
Rutvij_1,IN,IIIT Hyderabad,1225,0
Rutvik_R,IN,,10,0
Rutwik99,IN,,1,0
Rutwikdhale25,IN,,155,0
Ruudddiiii,IN,IIT Delhi,52,0
Ruuna,JP,奈良女子大学,2,0
Ruuuu,JP,,33,0
Ruuuumon,JP,,14,0
Ruviko,ID,,0,0
Ruvy,JP,,4,0
Ruwinningson,JP,,1130,0
Ruxa009,RO,School,20,0
Ruxuca356,JP,,35,0
Rvess,RU,,1514,0
RwChen,CN,,29,0
Rw_chen,CN,,532,0
Rwan_Abdelsalam,EG,,43,0
Rwxy,CN,,559,0
Rx17Qq,JP,Nara Women's University,493,0
RxHuL12,IN,,8,0
Rxm645,CN,,16,0
Rxob84,JP,,412,0
Ry0hei,JP,,581,0
Ry0u_,JP,学生,1281,0
Ry0um4,JP,,910,0
Ry0xi,JP,,157,0
Ry1S,JP,,0,0
Ry268,JP,,256,0
RyAs,JP,,152,0
RyIS,JP,,23,9
RyK3F,JP,,22,0
RyNishi,JP,,12,0
RyShika,JP,UEC,97,0
RyTA,JP,,311,0
RyXi,JP,,0,0
Ry_an,ID,University of Toronto,24,0
Ryan,JP,大学,410,0
Ryan0315,JP,,80,0
Ryan0411,TW,,32,0
Ryan0612,CN,,3,0
Ryan1201,CN,,32,0
Ryan411,TW,,38,0
RyanChen,JP,,66,0
RyanChoi,KR,,42,0
RyanDuarte56,BR,UFPB,0,0
RyanHota,IN,,16,0
RyanLin,TW,,450,0
RyanSohYZ,SG,,20,0
RyanW,CN,,50,0
Ryan_Li,CN,No. 1 Middle School of Hohhot,83,0
Ryan_jxy,CN,,732,0
RyanaX,CN,,194,0
Ryanak,JP,,53,0
Ryand1234,IN,,111,0
Ryanlele,CN,,315,0
Ryanscat,CN,,236,0
Ryazimn,CA,,0,0
Ryb7532,JP,,1466,0
Rycchi,JP,大学,7,0
Rycchy,JP,,256,0
Ryd958,BD,University of Rajshahi,110,0
Ryder,CN,,58,0
Ryder00,LY,,910,0
Rye_Catcher,CN,,715,0
Ryednap,IN,"Vellore Institue of Technology,Chennai,India",1040,0
Ryker_Feng,CN,,515,0
RymCold,CN,zpk Fan Club,967,0
Ryn_Honey,XX,,2,0
Ryo11111,JP,早稲田大学,4,0
Ryo1515,JP,Hokkaido University,1081,0
Ryo1999,JP,The University of Tokyo,253,0
Ryo2189,JP,bpc,2,0
Ryo412,JP,,816,0
Ryo7,JP,,27,0
Ryo96500,JP,,196,0
Ryo9x,VN,,114,0
RyoAtsuta,JP,Server Side Division,69,0
RyoBamboo,JP,,428,0
RyoFujie,JP,,4,0
RyoHaruyama,JP,,4,0
RyoHirai,JP,,62,0
RyoIshikawa67,JP,Aoyama Gakuin University,44,0
RyoJames,JP,,500,0
RyoJerryYu,CN,,10,0
RyoJimmer,JP,,18,0
RyoK,JP,,163,0
RyoM,JP,,101,0
RyoNa,JP,,170,0
RyoNkmr,JP,,17,0
RyoOka,JP,,387,0
RyoOkamoto,JP,,4,0
RyoRyoRyota,JP,電気通信大学,341,0
RyoS,JP,,126,0
RyoTei,JP,Tokyo Institute of Technology,1229,0
RyoUmi,JP,大学,375,0
RyoWani,JP,なし,115,0
RyoYang,CN,Nagoya Univerisity,200,0
Ryo_007,JP,,48,0
Ryo_826,JP,,334,0
Ryo_Fujita,JP,,1277,230
Ryo_Oji,JP,,112,0
Ryo_watanabe,JP,Nidec,35,0
Ryoa,JP,,138,0
Ryod,JP,同志社大学,167,0
Ryoga_0212,JP,Osaka University,1531,0
Ryoga_exe,JP,kss-pc.club,1449,1512
Ryogaro,JP,,675,0
Ryogo,JP,Nihon University,757,0
Ryogo5631,JP,,248,0
Ryohei88,JP,,54,0
RyoheiEJ,JP,,71,0
RyoheiNakamura,JP,,16,0
Ryohei_Y_0109,JP,株式会社インテージテクノスフィア,475,0
Ryoheyheyhey,JP,大学生,0,0
Ryoi_,JP,,5,0
Ryoichi5,JP,,108,0
RyoichiKusaka,JP,,10,0
Ryoichiro1970,JP,,193,0
RyoikiTenkai,IN,,23,0
RyojiS,JP,,1,0
Ryojin_101,BD,Shahjalal University of Science and Technology,6,0
Ryoka02,JP,,29,0
Ryoki1108,JP,学生,127,0
RyokuT75,JP,盛岡第一高等学校,6,0
Ryokucha7,JP,,1,0
Ryokun4869,JP,,3,0
Ryokusasa,JP,,19,0
RyomaSuizu,JP,,0,0
RyomaTech,JP,,565,0
Ryoma_AC,CN,,1,0
Ryomen_sukuna,IN,Lovely professional University,2,0
RyonB,JP,,5,0
Ryonryz,CN,,121,0
Ryoo1014,JP,,137,0
Ryopper,JP,国際基督教大学,524,0
Ryose1,VN,,2,0
RyosfX,JP,,4,0
Ryosuke212,JP,,0,0
Ryosuke28,JP,,9,0
Ryosuke839,JP,SoundHound Inc.,2065,0
RyosukeKamimura,JP,岐阜大学,68,0
RyosukeML,JP,東京理科大学院,391,0
Ryota125,JP,,17,0
Ryota508,JP,,80,0
RyotaDoi,JP,,19,0
RyotaW,JP,,812,0
RyotaYAMADA,JP,,480,272
Ryota_Bannai,US,Shibaura Institute of Technology,705,0
Ryota_K,JP,,520,0
Ryota_Kuji,JP,,628,0
RyotaatCoder,JP,,3,0
Ryotaro25,JP,,17,0
Ryotaro45123,JP,,121,0
Ryotaro710,JP,,2,0
RyotaroKawakami,JP,,40,0
Ryotarox,JP,大学生,298,0
Ryottai,JP,,228,0
Ryoya777,JP,,558,0
RyoyaS,JP,,33,0
Ryoya_1053,JP,,448,0
Ryoym,JP,,16,0
RyryS,JP,,146,0
Rysta,JP,,318,0
Rysuxa,JP,金沢大学,0,0
Rytak,JP,,89,0
Rythm,CI,,168,0
Rytyr,JP,,92,0
Ryu002,JP,,50,0
Ryu0330,JP,,4,0
Ryu1227,JP,,0,0
Ryu41,JP,,87,0
Ryu99,JP,uec,0,0
RyuDilla,JP,,97,0
RyuFeng,IN,,0,0
RyuHiroMi,JP,,0,0
RyuKno219,JP,京都大学,600,0
RyuTakayuki,JP,keio-univ,181,0
RyuUtaku,JP,The University of Tokyo,905,0
RyuWaka,JP,,273,0
RyuZU16,JP,,2,0
RyuZU_,KR,,911,0
RyuZak1,BD,,3,0
RyuZaki_10,IN,,32,0
RyuZunzun,JP,福島県立いわき総合高等学校,3,0
Ryu_,JP,,79,0
Ryu_1104,JP,The University of Electro-Communications,355,0
Ryu_121,JP,,139,0
