user_id,join,duration,elapsed,main_lang,python_rate
burita083,2022-03-26 17:58:24,0 days 00:48:45,341 days 11:29:47.674328,PyPy,0.0
butAbaraN1Ku,2022-05-28 12:14:04,0 days 00:00:00,278 days 18:02:52.674328,Python,1.0
butanokakuni,2021-07-21 20:03:56,0 days 09:52:35,589 days 00:20:25.674328,C++,0.0
bvf,2023-01-29 23:59:07,0 days 00:00:00,32 days 06:17:49.674328,PyPy,0.0
bvv,2022-09-28 13:08:29,125 days 10:04:29,30 days 07:03:58.674328,PyPy,0.0
c0ps1,2021-04-18 15:03:28,306 days 08:57:02,377 days 06:16:26.674328,PyPy,0.42857142857142855
c20230201,2021-08-07 21:17:26,0 days 00:00:00,572 days 08:59:30.674328,C++,0.0
c20231020_,2022-03-04 15:43:18,334 days 02:46:39,29 days 11:46:59.674328,C++,0.0625
c7c7,2021-03-06 16:11:28,603 days 02:44:58,123 days 11:20:30.674328,C++,0.0
c_r_5,2021-03-14 20:06:45,247 days 21:18:10,470 days 12:52:01.674328,Python,0.35
c_utkarsh,2021-05-27 02:59:19,0 days 00:00:00,645 days 03:17:37.674328,C++,0.0
c_yan,2021-03-06 12:31:55,455 days 08:17:14,271 days 09:27:47.674328,Go,0.40540540540540543
cabianofaruana,2023-01-07 10:55:11,29 days 08:06:33,25 days 11:15:12.674328,PyPy,0.1
cal0infomaticsVN,2023-01-29 20:29:00,6 days 22:56:08,25 days 10:51:48.674328,PyPy,0.0
camaty,2023-02-19 15:59:03,0 days 07:18:40,11 days 06:59:13.674328,Python,1.0
camelia,2021-08-07 16:11:35,0 days 00:15:05,572 days 13:50:16.674328,Python,1.0
camypaper,2021-04-25 20:38:15,0 days 02:10:52,676 days 07:27:49.674328,C#,0.0
candi,2022-04-24 15:13:18,201 days 05:36:37,111 days 09:27:01.674328,PyPy,0.0
caoshuhui,2022-05-28 21:23:25,112 days 00:40:24,166 days 08:13:07.674328,C++,0.0
carbon6,2022-02-13 23:11:50,4 days 23:20:50,377 days 07:44:16.674328,PyPy,0.0
carre,2021-05-23 04:51:12,376 days 23:41:56,272 days 01:43:48.674328,C++,0.0
carrot46,2021-03-06 20:06:05,700 days 22:00:15,25 days 12:10:36.674328,C++,0.0
casperwang,2023-01-02 15:31:06,0 days 01:24:40,59 days 13:21:10.674328,C++,0.0
catoon,2021-03-06 13:28:39,699 days 03:42:25,27 days 13:05:52.674328,C++,0.0
catu,2022-02-13 00:35:49,259 days 17:40:55,123 days 12:00:12.674328,C,0.0
catupper,2021-03-07 01:34:49,571 days 23:39:50,154 days 05:02:17.674328,C++,0.0
catworld,2021-12-12 17:40:00,0 days 02:59:37,445 days 09:37:19.674328,Java,0.0
ccppjsrb,2021-03-08 15:14:29,700 days 16:32:21,23 days 22:30:06.674328,Go,0.0
cedretaber,2021-03-14 18:04:17,700 days 14:00:55,17 days 22:11:44.674328,D,0.0
cellcrafty,2021-12-12 18:56:03,0 days 01:58:52,445 days 09:22:01.674328,C++,0.0
ceshi,2022-02-19 15:58:11,210 days 00:02:08,166 days 14:16:37.674328,C++,0.0
ceshi2,2022-02-19 15:59:32,0 days 00:00:00,376 days 14:17:24.674328,PHP,0.0
cexen,2022-02-12 15:28:33,185 days 06:08:18,198 days 08:40:05.674328,C++,0.0
cfkk1,2022-08-14 13:27:55,0 days 00:00:00,200 days 16:49:01.674328,C++,0.0
cfltdf,2022-09-21 19:05:22,16 days 17:15:43,145 days 17:55:51.674328,C++,0.0
ch1cha,2023-01-28 13:54:02,5 days 01:27:08,28 days 14:55:46.674328,Python,0.85
chaby,2021-03-13 20:45:32,0 days 20:32:56,718 days 12:58:28.674328,Rust,0.0
chacoder,2021-03-06 18:58:37,603 days 00:02:37,123 days 11:15:42.674328,C++,0.0
chaemon,2022-05-30 01:58:50,2 days 21:02:55,274 days 07:15:11.674328,Nim,0.0
chakshu_gupta,2021-04-25 20:14:42,31 days 01:13:16,645 days 08:48:58.674328,C++,0.0
chankei,2021-03-06 13:51:39,697 days 10:05:30,29 days 06:19:47.674328,PyPy,0.0
chanori,2022-05-29 04:52:32,0 days 00:00:00,278 days 01:24:24.674328,Python,1.0
chanpreet3000,2022-03-26 15:59:12,0 days 02:47:02,341 days 11:30:42.674328,C++,0.0
chao114,2021-12-12 16:52:40,0 days 00:43:46,445 days 12:40:30.674328,C++,0.0
charhan,2021-05-22 23:20:34,0 days 00:00:00,649 days 06:56:22.674328,C++,0.0
charon1212,2021-08-07 17:26:29,0 days 01:17:57,572 days 11:32:30.674328,C++,0.0
cheae,2022-08-09 21:57:49,101 days 17:46:44,103 days 14:32:23.674328,PyPy,0.42857142857142855
chemical_shiki,2022-04-24 17:19:25,0 days 00:00:00,312 days 12:57:31.674328,C++,0.0
chenu,2021-11-14 16:25:32,442 days 06:43:22,31 days 07:08:02.674328,C++,0.0
chenxing,2022-06-04 20:40:13,163 days 21:43:08,107 days 11:53:35.674328,Python,0.9545454545454546
chenye3,2022-10-23 11:39:24,63 days 04:17:22,67 days 14:20:10.674328,C++,0.0
chenyikai,2022-04-24 17:20:55,280 days 17:48:50,31 days 19:07:11.674328,C++,0.0
chexq09,2021-03-13 21:41:47,0 days 16:34:15,718 days 16:00:54.674328,C++,0.0
chibou,2022-03-30 00:18:31,1 days 16:22:29,336 days 13:35:56.674328,C++,0.0
chicken1925,2021-03-07 13:55:03,695 days 02:57:15,30 days 13:24:38.674328,Rust,0.0
chieping,2022-03-26 15:11:32,315 days 00:23:22,26 days 14:42:02.674328,PyPy,0.09523809523809523
chigichan24,2021-03-06 20:40:39,344 days 08:22:31,382 days 01:13:46.674328,C++,0.0
chikkun,2021-04-25 20:14:41,568 days 18:54:18,107 days 15:07:57.674328,C++,0.0
chillmura,2022-04-06 23:26:08,57 days 17:32:40,272 days 13:18:08.674328,PyPy,0.0
chinerist,2021-03-06 12:36:15,385 days 06:19:37,341 days 11:21:04.674328,PyPy,0.0
chinesekid,2021-05-29 02:50:19,0 days 00:00:00,643 days 03:26:37.674328,Python,1.0
chir,2022-11-03 02:35:16,0 days 00:00:00,120 days 03:41:40.674328,Rust,0.0
chirath,2021-04-25 20:20:06,0 days 02:39:44,676 days 07:17:06.674328,C++,0.0
chitz_perry,2022-10-30 15:19:19,0 days 00:00:00,123 days 14:57:37.674328,C++,0.0
chiyuan,2022-06-12 20:04:07,61 days 22:45:55,201 days 11:26:54.674328,C++,0.0
chizuchizu,2021-03-06 12:45:29,0 days 01:05:39,726 days 16:25:48.674328,Python,1.0
cho57020,2022-03-26 16:51:57,316 days 02:19:44,25 days 11:05:15.674328,C++,0.0
chocolat2,2021-08-08 20:47:46,0 days 00:07:54,571 days 09:21:16.674328,C++,0.0
chocopuu,2021-04-21 04:02:49,108 days 16:13:27,572 days 10:00:40.674328,Rust,0.0
chocorusk,2021-03-06 16:11:17,85 days 03:08:49,641 days 10:56:50.674328,C++,0.0
chokudai,2021-08-01 14:13:54,440 days 03:25:57,138 days 12:37:05.674328,C#,0.0
choloping,2022-10-30 17:09:19,96 days 08:29:46,27 days 04:37:51.674328,C++,0.0
chomonolis,2021-03-06 14:11:51,706 days 06:48:06,20 days 09:16:59.674328,C++,0.0
chongryong,2022-02-27 13:09:17,126 days 05:55:27,242 days 11:12:12.674328,C++,0.0
chorder,2021-11-17 23:24:42,196 days 23:11:03,273 days 07:41:11.674328,Rust,0.0
chotoQ,2022-03-26 17:47:20,0 days 00:45:31,341 days 11:44:05.674328,Python,1.0
chro4896,2021-04-25 19:51:26,650 days 22:59:20,25 days 11:26:10.674328,C,0.0
chromate00,2022-08-10 02:11:59,171 days 10:42:23,33 days 17:22:34.674328,PyPy,0.0
chuckzhu,2022-11-19 23:25:04,0 days 17:25:42,102 days 13:26:10.674328,Python,1.0
chudanu,2021-03-07 14:45:05,699 days 09:23:55,26 days 06:07:56.674328,PyPy,0.12941176470588237
chuzishu,2021-03-21 12:37:40,406 days 00:00:21,305 days 17:38:55.674328,Crystal,0.0
cici0729,2021-05-26 16:28:48,0 days 00:00:00,645 days 13:48:08.674328,Java,0.0
cino,2021-05-30 04:39:14,0 days 00:00:00,642 days 01:37:42.674328,Python,1.0
circle11,2021-05-25 17:37:39,2 days 04:19:15,644 days 08:20:02.674328,C++,0.0
cirno3153,2021-03-14 00:35:01,616 days 18:10:52,102 days 11:31:03.674328,Java,0.0
citrus88,2021-05-22 21:23:56,623 days 19:07:17,25 days 13:45:43.674328,Julia,0.4418604651162791
citrus_coder,2021-03-06 12:58:44,7 days 06:01:46,719 days 11:16:26.674328,Python,1.0
cjn2007,2022-04-25 13:49:22,204 days 05:12:48,107 days 11:14:46.674328,C++,0.0
cl17,2021-11-22 23:55:20,357 days 13:49:19,107 days 16:32:17.674328,Rust,0.011764705882352941
clavis1107,2021-03-06 18:51:29,253 days 00:51:45,473 days 10:33:42.674328,Rust,0.0
cleantted,2021-03-06 14:21:06,603 days 04:38:05,123 days 11:17:45.674328,Rust,0.0
cleverxia,2021-05-25 20:02:39,436 days 15:47:07,209 days 18:27:10.674328,C++,0.2222222222222222
cloneofsimo,2022-01-18 20:27:24,15 days 03:42:11,393 days 06:07:21.674328,C++,0.0
closekn,2021-04-25 19:23:51,61 days 19:37:44,614 days 15:15:21.674328,C++,0.0
clownor,2022-08-10 22:01:56,0 days 00:32:44,204 days 07:42:16.674328,C++,0.0
cmplxXyttmt,2021-03-07 05:11:34,0 days 01:37:00,725 days 23:28:22.674328,Kotlin,0.0
coco0715,2023-02-12 17:34:45,0 days 00:00:00,18 days 12:42:11.674328,Python,1.0
coco18000,2021-03-06 13:19:27,84 days 04:30:34,642 days 12:26:55.674328,Rust,0.0
cocomoff,2021-03-06 18:50:27,699 days 21:23:33,26 days 14:02:56.674328,Python,0.6133333333333333
code_hobby,2022-03-26 17:03:08,0 days 01:34:23,341 days 11:39:25.674328,C++,0.0
coder9999,2022-02-12 18:00:40,358 days 02:05:44,25 days 10:10:32.674328,C++,0.04
codernyaku,2022-02-18 14:43:54,0 days 03:33:40,377 days 11:59:22.674328,C++,0.0
coffee,2021-11-14 18:08:56,0 days 01:47:32,473 days 10:20:28.674328,C++,0.0
coffee_beans,2022-02-15 13:07:33,110 days 02:51:53,270 days 14:17:30.674328,C++,0.0
coint,2022-02-17 10:39:02,255 days 08:18:11,123 days 11:19:43.674328,PyPy,0.0
colun,2021-03-06 14:10:59,701 days 04:01:35,25 days 12:04:22.674328,C++,0.011834319526627219
comai,2021-03-06 12:44:20,6 days 23:09:10,719 days 18:23:26.674328,Python,0.868421052631579
commy,2021-03-09 01:32:15,78 days 23:06:00,645 days 05:38:41.674328,C++,0.0
compose,2021-03-08 11:03:21,77 days 23:40:25,646 days 19:33:10.674328,Python,1.0
compute,2022-09-07 18:14:02,0 days 00:00:00,176 days 12:02:54.674328,C++,0.0
conan1024hao,2021-03-07 13:24:02,318 days 08:31:42,407 days 08:21:12.674328,C++,0.015151515151515152
conconfox,2022-11-11 19:09:09,83 days 19:39:19,27 days 15:28:28.674328,Python,0.6071428571428571
conf,2022-03-26 12:55:11,29 days 04:18:38,312 days 13:03:07.674328,C++,0.0
cookie63,2022-10-30 15:55:41,98 days 03:59:50,25 days 10:21:25.674328,PyPy,0.0
coomst,2021-05-23 02:20:17,0 days 00:38:07,649 days 03:18:32.674328,Python,1.0
cooney18,2021-12-18 10:43:14,316 days 08:08:38,123 days 11:25:04.674328,C++,0.0
corawada,2022-08-10 11:50:50,176 days 05:46:24,28 days 12:39:42.674328,PyPy,0.1724137931034483
coricozizi,2021-05-27 22:20:53,482 days 02:43:12,162 days 05:12:51.674328,Python,0.6111111111111112
cornnnnnnnnn,2022-04-24 15:16:16,0 days 00:12:29,312 days 14:48:11.674328,Python,1.0
corocoro,2022-07-03 18:38:36,141 days 05:36:43,101 days 06:01:37.674328,C++,0.0
corutopi,2022-03-08 22:41:10,0 days 03:48:39,359 days 03:47:07.674328,Python,0.75
cosocaf,2021-06-26 16:22:12,0 days 02:36:50,614 days 11:17:54.674328,C++,0.0
costheta_z,2021-08-07 16:16:05,0 days 03:19:52,572 days 10:40:59.674328,C++,0.0
cotora,2022-10-30 17:50:29,98 days 01:40:36,25 days 10:45:51.674328,C++,0.0
cottoncotton,2021-03-06 13:05:09,697 days 03:54:58,29 days 13:16:49.674328,Rust,0.0
cozy_sauna,2021-03-11 16:23:51,700 days 18:19:45,20 days 19:33:20.674328,PyPy,0.014634146341463415
cpcznksutbeoa,2021-03-06 16:45:11,50 days 06:33:33,676 days 06:58:12.674328,C++,0.14285714285714285
cplusplusonly,2021-06-02 13:55:43,613 days 06:03:05,25 days 10:18:08.674328,C++,0.16666666666666666
cramdev,2021-03-12 07:56:10,0 days 00:00:00,720 days 22:20:46.674328,C++,0.0
cre_chan,2022-08-11 20:07:40,0 days 00:00:00,203 days 10:09:16.674328,C++,0.0
crescent1997,2022-03-26 18:40:03,315 days 07:19:18,26 days 04:17:35.674328,C++,0.0
crescent_yhw,2022-11-12 19:40:24,0 days 00:00:00,110 days 10:36:32.674328,C++,0.0
crimsontea,2022-10-30 17:09:45,0 days 08:35:08,123 days 04:32:03.674328,C#,0.0
crom,2021-03-06 19:28:48,6 days 04:53:44,720 days 05:54:24.674328,C++,0.0
csharpython,2022-05-19 17:36:54,254 days 03:15:50,33 days 09:24:12.674328,C++,0.1414141414141414
ctyl,2022-03-26 17:15:33,98 days 22:28:44,242 days 14:32:39.674328,C++,0.0
cubinglover,2021-11-14 23:50:54,27 days 17:03:00,445 days 13:23:02.674328,C++,0.0
cul8r,2022-08-13 19:50:10,48 days 23:01:54,152 days 11:24:52.674328,C++,0.0
cumene_rx,2021-03-07 14:40:40,697 days 10:25:42,28 days 05:10:34.674328,C++,0.0
cumin,2021-03-10 22:22:23,80 days 18:46:08,641 days 13:08:25.674328,C++,0.0
cunitac,2021-03-06 13:59:59,693 days 02:54:14,33 days 13:22:43.674328,Rust,0.0
currypork,2022-02-20 10:25:44,0 days 00:00:00,375 days 19:51:12.674328,C++,0.0
currypurin,2022-10-31 23:19:13,0 days 00:05:02,122 days 06:52:41.674328,PyPy,0.0
cuthbert,2021-05-24 01:18:13,622 days 17:57:54,25 days 11:00:49.674328,C++,0.026845637583892617
cympfh,2021-03-07 00:35:42,700 days 19:11:54,25 days 10:29:20.674328,Rust,0.0
cz123,2022-04-06 14:45:03,90 days 07:21:59,240 days 08:09:54.674328,C++,0.0
cz_yjr,2022-06-05 22:30:35,0 days 00:00:00,270 days 07:46:21.674328,C++,0.0
czqch,2022-02-26 22:53:24,37 days 17:22:15,331 days 14:01:17.674328,C++,0.0
d0g,2021-03-06 18:52:20,1 days 00:09:21,725 days 11:15:15.674328,PyPy,0.0
dAi00,2021-05-25 02:47:21,5 days 12:24:56,641 days 15:04:39.674328,C++,0.0
d_ki,2022-02-12 12:23:44,281 days 06:29:51,102 days 11:23:21.674328,PyPy,0.1836734693877551
dachan,2022-03-26 17:36:06,0 days 00:22:37,341 days 12:18:13.674328,C,0.0
daddy,2022-11-23 22:27:19,0 days 00:00:00,99 days 07:49:37.674328,C++,0.0
daichan132,2021-04-25 19:34:18,103 days 23:25:23,572 days 11:17:15.674328,C++,0.0
daigakupotato,2021-03-08 00:26:03,615 days 13:29:47,109 days 16:21:06.674328,PyPy,0.23076923076923078
daigouin,2021-05-23 13:41:12,0 days 09:39:24,648 days 06:56:20.674328,C++,0.0
daiju,2021-03-06 23:01:09,695 days 10:15:56,30 days 20:59:51.674328,Rust,0.011627906976744186
daiki_ando,2021-11-14 17:15:01,0 days 02:40:06,473 days 10:21:49.674328,Java,0.0
daisetsuzan,2021-12-12 15:05:07,247 days 05:51:34,198 days 09:20:15.674328,PyPy,0.0
daiwakun,2022-02-16 16:07:50,354 days 00:58:14,25 days 13:10:52.674328,C++,0.0
dakkenkd,2022-02-12 13:29:34,0 days 23:06:57,382 days 17:40:25.674328,PyPy,0.0
damin_,2023-01-22 05:56:00,0 days 08:41:29,39 days 15:39:27.674328,Python,1.0
dannygo,2021-03-07 08:54:15,692 days 14:18:09,33 days 07:04:32.674328,PyPy,0.09302325581395349
danpemico,2021-04-25 20:34:51,0 days 02:02:59,676 days 07:39:06.674328,Python,1.0
daris,2021-04-25 23:55:47,0 days 00:26:10,676 days 05:54:59.674328,C++,0.0
darjeeling,2021-03-07 22:50:03,4 days 16:19:00,720 days 15:07:53.674328,Python,1.0
darnley,2021-03-14 18:13:49,692 days 15:46:35,25 days 20:16:32.674328,Kotlin,0.0
dasapon,2022-08-16 19:23:46,0 days 02:47:16,198 days 08:05:54.674328,C++,0.0
daut,2021-03-12 17:27:39,477 days 22:52:57,242 days 13:56:20.674328,D,0.0
davi_bart,2021-03-07 01:41:27,700 days 05:58:33,25 days 22:36:56.674328,C++,0.0
davie,2022-05-30 08:57:44,0 days 22:46:21,275 days 22:32:51.674328,Rust,0.0
dawi,2022-08-10 00:46:40,0 days 07:22:53,204 days 22:07:23.674328,C++,0.0
dawn_west,2022-10-31 00:02:59,0 days 00:00:00,123 days 06:13:57.674328,C++,0.0
dbs,2022-12-17 22:39:15,0 days 00:00:00,75 days 07:37:41.674328,PyPy,0.0
dbsic211,2022-07-03 16:06:03,0 days 01:49:29,242 days 12:21:24.674328,C++,0.0
debarghamitraroy,2022-02-26 22:17:46,0 days 00:00:00,369 days 07:59:10.674328,C++,0.0
decltype,2022-11-27 14:16:24,66 days 21:12:53,28 days 18:47:39.674328,C++,0.25
decrypto,2022-02-22 04:01:30,0 days 01:08:59,374 days 01:06:27.674328,C++,0.0
deepaktiwari_21,2021-08-07 21:00:31,0 days 00:00:00,572 days 09:16:25.674328,C++,0.0
deepansh10,2021-05-22 14:46:55,0 days 02:16:07,649 days 13:13:54.674328,C++,0.0
deepanshu0_o,2022-06-01 19:28:19,0 days 00:30:02,274 days 10:18:35.674328,C++,0.0
deepanshu_10,2021-05-22 15:28:09,0 days 02:13:49,649 days 12:34:58.674328,C++,0.0
defiler,2022-05-28 12:14:55,0 days 00:00:00,278 days 18:02:01.674328,PyPy,0.0
deko6211,2021-08-07 16:08:43,0 days 00:10:34,572 days 13:57:39.674328,C++,0.0
dekomori_sanae,2022-03-26 16:59:25,0 days 00:21:13,341 days 12:56:18.674328,C++,0.0
delta71,2021-03-06 18:15:21,700 days 08:45:03,26 days 03:16:32.674328,C++,0.0
demisequartet,2021-05-27 23:17:09,0 days 00:00:00,644 days 06:59:47.674328,Python,1.0
denkimisoshiru,2021-04-25 20:29:38,240 days 02:38:06,436 days 07:09:12.674328,C++,0.0
dentaku,2021-04-25 20:20:32,0 days 02:39:12,676 days 07:17:12.674328,Rust,0.0
denwa,2022-05-28 17:51:53,0 days 00:38:42,278 days 11:46:21.674328,Rust,0.0
deoxy,2021-06-26 13:53:52,42 days 06:12:12,572 days 10:10:52.674328,Rust,0.0
deuteridayo,2021-04-25 19:40:36,650 days 15:28:01,25 days 19:08:19.674328,C++,0.0
develxvi,2022-02-15 04:37:29,274 days 06:20:31,106 days 19:18:56.674328,Rust,0.06896551724137931
devgenjin77,2021-03-14 01:52:53,692 days 14:57:53,26 days 13:26:10.674328,Java,0.0
dew21ma,2021-03-08 12:11:51,76 days 05:41:30,648 days 12:23:35.674328,C,0.0
dgkyoro,2022-03-26 17:14:01,236 days 23:51:35,104 days 13:11:20.674328,Python,1.0
dhana_sekar,2021-09-04 03:32:46,0 days 00:00:00,545 days 02:44:10.674328,C++,0.0
dheryevo,2021-03-07 15:19:59,0 days 07:22:32,725 days 07:34:25.674328,C#,0.0
dhimetoro,2022-05-29 10:46:32,0 days 00:00:00,277 days 19:30:24.674328,C++,0.0
dhirabayashi,2022-10-30 15:42:32,93 days 07:38:00,30 days 06:56:24.674328,Kotlin,0.0
dhw_vegetable,2022-04-24 18:31:57,280 days 18:58:02,31 days 16:46:57.674328,C++,0.0
dicecu,2021-03-10 00:34:03,524 days 02:41:16,199 days 03:01:37.674328,PHP,0.0
dingyufei,2022-06-11 11:18:41,0 days 00:05:47,264 days 18:52:28.674328,PyPy,0.0
dinice,2023-01-31 16:46:21,4 days 23:27:45,25 days 14:02:50.674328,Rust,0.0
dirard,2023-01-28 14:14:13,2 days 03:48:31,31 days 12:14:12.674328,C++,0.0
dissonance,2022-02-13 15:54:54,357 days 02:55:49,25 days 11:26:13.674328,C++,0.0
ditto2357,2021-03-10 20:36:11,0 days 00:00:00,722 days 09:40:45.674328,C++,0.0
dividebyzero,2021-03-08 08:02:20,110 days 10:51:39,614 days 11:22:57.674328,C++,0.0
diwanshu,2021-06-26 13:11:08,0 days 06:02:32,614 days 11:03:16.674328,C++,0.0
dka,2023-02-04 04:45:59,1 days 01:57:57,25 days 23:33:00.674328,C++,0.0
dlhham,2021-06-26 13:46:49,0 days 02:23:57,614 days 14:06:10.674328,C++,0.0
dlmasa,2021-03-11 23:46:08,44 days 22:49:38,676 days 07:41:10.674328,Java,0.0
dlwocks31,2022-02-19 19:42:15,0 days 03:00:36,376 days 07:34:05.674328,C++,0.0
dmasu,2022-07-03 15:42:33,208 days 22:04:51,33 days 16:29:32.674328,Python,1.0
dmenezes,2022-11-15 07:08:17,0 days 00:34:16,107 days 22:34:23.674328,C++,0.3333333333333333
dn154,2021-03-06 12:51:29,700 days 10:52:07,26 days 06:33:20.674328,Rust,0.0
dn2022_145,2023-02-17 15:52:51,0 days 00:41:31,13 days 13:42:34.674328,Text,0.0
dn6049949,2021-03-06 12:05:28,701 days 08:57:45,25 days 09:13:43.674328,C++,0.01910828025477707
doDaylightCycle,2021-03-13 04:29:22,687 days 12:49:08,32 days 12:58:26.674328,C++,0.0
dokaraya,2022-02-12 17:27:38,358 days 02:29:31,25 days 10:19:47.674328,C++,0.017391304347826087
dokin,2021-03-06 18:31:35,84 days 21:00:08,641 days 14:45:13.674328,C++,0.0
dokukinoko,2021-05-31 17:03:23,0 days 00:00:00,640 days 13:13:33.674328,Python,1.0
dolp,2022-11-27 15:06:17,0 days 00:00:00,95 days 15:10:39.674328,Python,1.0
domslee,2022-11-20 19:21:20,0 days 00:48:08,102 days 10:07:28.674328,C++,0.0
don2001,2021-11-07 22:19:24,202 days 01:11:01,278 days 06:46:31.674328,C++,0.0
dongsongshou,2022-05-30 23:36:39,8 days 00:22:16,268 days 06:18:01.674328,C++,0.0
donlaiq,2022-02-13 02:01:19,356 days 09:38:38,26 days 18:36:59.674328,Java,0.0
donuts29,2021-03-07 17:07:09,6 days 02:54:09,719 days 10:15:38.674328,C++,0.0
doomedperson,2022-09-29 07:33:34,2 days 06:13:01,152 days 16:30:21.674328,Python,1.0
dorakueyon,2022-07-04 08:42:08,0 days 15:29:12,241 days 06:05:36.674328,Rust,0.0
dotstar,2022-07-03 15:32:03,219 days 08:00:38,23 days 06:44:15.674328,C++,0.0
doudou666,2022-08-25 15:13:19,0 days 00:21:34,189 days 14:42:03.674328,PyPy,0.0
downer,2022-08-11 06:42:58,0 days 09:10:02,203 days 14:23:56.674328,Python,1.0
dr2kkei,2021-04-26 00:19:42,0 days 01:02:25,676 days 04:54:49.674328,PyPy,0.0
dragoon8192,2021-12-12 19:30:29,0 days 00:46:12,445 days 10:00:15.674328,Haskell,0.0
dream132,2021-03-08 17:51:16,694 days 19:51:44,29 days 16:33:56.674328,C++,0.0
drogskol,2021-03-06 12:02:51,486 days 19:23:19,239 days 22:50:46.674328,C++,0.0
dsre,2022-10-06 21:21:24,0 days 00:00:00,147 days 08:55:32.674328,C++,0.0
dsytk7,2021-03-06 14:10:08,701 days 04:43:32,25 days 11:23:16.674328,C++,0.0
dtis,2021-03-14 18:51:04,77 days 00:13:40,641 days 11:12:12.674328,Rust,0.0
dualism7629,2021-04-29 20:21:01,22 days 21:00:20,649 days 12:55:35.674328,PyPy,0.0
duck0418,2022-05-28 15:20:05,2 days 04:36:57,276 days 10:19:54.674328,C++,0.0
duck11,2022-02-17 21:01:02,0 days 00:00:00,378 days 09:15:54.674328,Python,1.0
duo112,2021-12-09 20:33:38,5 days 23:39:39,442 days 10:03:39.674328,PyPy,0.037037037037037035
duruichen,2023-01-27 17:12:05,0 days 22:12:05,33 days 14:52:46.674328,C++,0.0
dustium162,2021-03-12 21:38:56,0 days 00:00:00,720 days 08:38:00.674328,Ruby,0.0
dxoxb,2021-03-13 22:58:08,0 days 00:00:00,719 days 07:18:48.674328,PyPy,0.0
dyktr_06,2021-06-26 16:13:03,410 days 04:42:56,204 days 09:20:57.674328,C++,0.0
e256,2021-04-25 20:58:53,0 days 00:34:08,676 days 08:43:55.674328,C++,0.0
eQe,2021-03-06 18:56:06,244 days 21:59:21,481 days 13:21:29.674328,C++,0.0
earlgrey_yh,2021-03-06 12:40:59,564 days 00:36:33,162 days 16:59:24.674328,Java,0.009433962264150943
east1016,2021-03-10 03:36:18,697 days 00:20:40,26 days 02:19:58.674328,C++,0.027777777777777776
easthop,2021-08-07 16:28:02,0 days 23:51:38,571 days 13:57:16.674328,PyPy,0.5
ebi125,2022-02-08 21:33:17,0 days 00:00:00,387 days 08:43:39.674328,C++,0.0
ebi_fly,2021-12-12 16:24:39,104 days 02:31:54,341 days 11:20:23.674328,C++,0.0
ebicochineal,2021-03-06 12:56:44,713 days 04:50:57,13 days 12:29:15.674328,C++,0.009900990099009901
ebiiim,2022-02-12 22:39:44,0 days 00:00:00,383 days 07:37:12.674328,PyPy,0.0
ebisuke,2021-03-06 19:26:03,0 days 01:34:21,726 days 09:16:32.674328,Python,1.0
ecasdqina,2021-03-06 19:33:15,623 days 06:59:00,103 days 03:44:41.674328,C++,0.0
ecottea,2021-05-24 01:58:15,614 days 16:25:28,33 days 11:53:13.674328,C++,0.0
ecto0310,2021-03-06 12:55:26,85 days 07:37:27,641 days 09:44:03.674328,C++,0.0
edamat,2021-03-06 13:00:50,50 days 09:36:57,676 days 07:39:09.674328,C++,0.0
edge2992,2022-09-20 19:24:30,137 days 23:21:00,25 days 11:31:26.674328,C++,0.0
edhihori,2022-05-28 13:30:20,115 days 21:53:01,162 days 18:53:35.674328,PHP,0.0
edognhw7sg,2022-09-29 04:08:16,0 days 22:29:22,154 days 03:39:18.674328,Python,1.0
edomondo,2022-10-25 18:46:15,102 days 22:36:14,25 days 12:54:27.674328,PyPy,0.022222222222222223
eee_hoho,2021-03-06 14:47:18,0 days 00:00:00,726 days 15:29:38.674328,C++,0.0
efe378945,2022-08-17 21:35:36,171 days 22:05:16,25 days 10:36:04.674328,C++,0.004484304932735426
efy,2022-10-30 15:22:58,97 days 23:12:43,25 days 15:41:15.674328,C++,0.0
egg_zigzag,2022-11-06 16:57:50,4 days 22:31:14,111 days 14:47:52.674328,C++,0.0
ehekatlact,2022-02-11 20:00:10,358 days 17:50:30,25 days 16:26:16.674328,PyPy,0.0
